OrderDate,ReturnDate,SalesOrderNumber,CustomerKey,Customer,BusinessType,Continent,CountryName,StateCode,StateName,CityName,ProductKey,ProductName,SubcategoryName,ProductSize,ProductDetail,CategoryName,ReturnQuantity,UnitPrice,ReturnAmount
2011-03-31 00:00:00,2011-04-07 00:00:00,SO44285,397,Nutrition Macho,Supplement Store,North America,United States,WA,Washington,Seattle,351,Isolate Whey Protein,Whey Protein,5lbs,Cookies,Protein,2,"2024,994","4049,988"
2011-03-31 00:00:00,2011-04-13 00:00:00,SO44305,676,Supplements Gun,Supplement Store,North America,United States,GA,Georgia,Austell,296,STEAK in Powder,Beef Protein,4lbs,Vanilla,Protein,2,"714,704","1429,409"
2011-03-31 00:00:00,2011-04-16 00:00:00,SO44296,670,Supplements League,Supplement Store,North America,United States,MO,Missouri,Odessa,338,100% Egg Protein,Egg Protein,2lbs,Banana,Protein,2,"419,459","838,918"
2011-03-31 00:00:00,2011-04-17 00:00:00,SO44296,670,Supplements League,Supplement Store,North America,United States,MO,Missouri,Odessa,328,100% Egg Protein,Egg Protein,2lbs,Capuccino,Protein,1,"419,459","419,459"
2011-03-31 00:00:00,2011-04-14 00:00:00,SO44296,670,Supplements League,Supplement Store,North America,United States,MO,Missouri,Odessa,340,100% Egg Protein,Egg Protein,2lbs,Caramel Ice Cream,Protein,2,"419,459","838,918"
2011-03-31 00:00:00,2011-04-21 00:00:00,SO44296,670,Supplements League,Supplement Store,North America,United States,MO,Missouri,Odessa,332,100% Egg Protein,Egg Protein,2lbs,Cookies,Protein,1,"419,459","419,459"
2011-03-31 00:00:00,2011-04-18 00:00:00,SO44296,670,Supplements League,Supplement Store,North America,United States,MO,Missouri,Odessa,334,100% Egg Protein,Egg Protein,2lbs,Strawberry,Protein,2,"419,459","838,918"
2011-03-31 00:00:00,2011-04-17 00:00:00,SO44296,670,Supplements League,Supplement Store,North America,United States,MO,Missouri,Odessa,336,100% Egg Protein,Egg Protein,2lbs,Vanilla,Protein,1,"419,459","419,459"
2011-03-31 00:00:00,2011-04-15 00:00:00,SO44296,670,Supplements League,Supplement Store,North America,United States,MO,Missouri,Odessa,285,TrueFit Grass-Fed Protein,Meal Replacement,2lbs,Natural,Carbs,1,"178,581","178,581"
2011-03-31 00:00:00,2011-04-09 00:00:00,SO44298,679,Supplements Micro,Supplement Store,North America,Canada,QC,Quebec,Montreal,235,Long-Sleeve Logo Jersey,Jerseys,XL,Red,Clothing,4,"28,840","115,362"
2011-05-01 00:00:00,2011-05-21 00:00:00,SO44516,74,Art of Wellness,Gym,North America,United States,OR,Oregon,Portland,332,100% Egg Protein,Egg Protein,2lbs,Cookies,Protein,1,"419,459","419,459"
2011-05-01 00:00:00,2011-05-18 00:00:00,SO44567,401,Blast Midtown,Gym,North America,United States,NV,Nevada,Las Vegas,219,Gym Sports Socks,Socks,L,Black,Clothing,3,"5,700","17,100"
2011-05-01 00:00:00,2011-05-21 00:00:00,SO44545,256,Boom Fitness,Gym,North America,United States,TX,Texas,Dallas,328,100% Egg Protein,Egg Protein,2lbs,Capuccino,Protein,1,"419,459","419,459"
2011-05-01 00:00:00,2011-05-12 00:00:00,SO44500,259,Catalyst Fitness,Gym,North America,United States,CA,California,Simi Valley,326,Blended Protein,Blended Protein,2lbs,Peanut Butter,Protein,2,"419,459","838,918"
2011-05-01 00:00:00,2011-05-12 00:00:00,SO44520,78,Circulate Store,Warehouse,North America,United States,CA,California,Ontario,220,Platinum Multivitamin For Her,Vitamins,90 Tablets,NA,Vitamins,4,"20,187","80,746"
2011-05-01 00:00:00,2011-05-13 00:00:00,SO44526,336,Departpad,Warehouse,North America,Canada,QC,Quebec,Montreal,338,100% Egg Protein,Egg Protein,2lbs,Banana,Protein,1,"419,459","419,459"
2011-05-01 00:00:00,2011-05-11 00:00:00,SO44526,336,Departpad,Warehouse,North America,Canada,QC,Quebec,Montreal,334,100% Egg Protein,Egg Protein,2lbs,Strawberry,Protein,1,"419,459","419,459"
2011-05-01 00:00:00,2011-05-13 00:00:00,SO44514,650,Departquipo,Warehouse,North America,United States,NV,Nevada,Reno,350,Hydrolyzed Whey Protein,Whey Protein,5lbs,Caramel Ice Cream,Protein,3,"2024,994","6074,982"
2011-05-01 00:00:00,2011-05-20 00:00:00,SO44559,342,Enhance Store,Warehouse,North America,United States,IN,Indiana,Indianapolis,310,Hydrolyzed Whey Protein,Whey Protein,5lbs,Chocolate,Protein,2,"2146,962","4293,924"
2011-05-01 00:00:00,2011-05-20 00:00:00,SO44547,84,Function Warehouse,Warehouse,North America,Canada,ON,Ontario,Etobicoke,324,Blended Protein,Blended Protein,2lbs,Chocolate,Protein,7,"419,459","2936,212"
2011-05-01 00:00:00,2011-05-09 00:00:00,SO44547,84,Function Warehouse,Warehouse,North America,Canada,ON,Ontario,Etobicoke,212,Opti-Women Multivitamin,Vitamins,60 Capsules,NA,Vitamins,6,"20,187","121,119"
2011-05-01 00:00:00,2011-05-13 00:00:00,SO44502,36,Grow Department,Warehouse,North America,United States,IN,Indiana,South Bend,317,Hydrolyzed Whey Protein,Whey Protein,2lbs,Coconut,Protein,4,"874,794","3499,176"
2011-05-01 00:00:00,2011-05-12 00:00:00,SO44506,584,Heal Sports,Warehouse,North America,United States,GA,Georgia,Savannah,338,100% Egg Protein,Egg Protein,2lbs,Banana,Protein,3,"419,459","1258,377"
2011-05-01 00:00:00,2011-05-19 00:00:00,SO44506,584,Heal Sports,Warehouse,North America,United States,GA,Georgia,Savannah,328,100% Egg Protein,Egg Protein,2lbs,Capuccino,Protein,2,"419,459","838,918"
2011-05-01 00:00:00,2011-05-11 00:00:00,SO44506,584,Heal Sports,Warehouse,North America,United States,GA,Georgia,Savannah,332,100% Egg Protein,Egg Protein,2lbs,Cookies,Protein,6,"419,459","2516,753"
2011-05-01 00:00:00,2011-05-08 00:00:00,SO44506,584,Heal Sports,Warehouse,North America,United States,GA,Georgia,Savannah,334,100% Egg Protein,Egg Protein,2lbs,Strawberry,Protein,2,"419,459","838,918"
2011-05-01 00:00:00,2011-05-12 00:00:00,SO44506,584,Heal Sports,Warehouse,North America,United States,GA,Georgia,Savannah,336,100% Egg Protein,Egg Protein,2lbs,Vanilla,Protein,1,"419,459","419,459"
2011-05-01 00:00:00,2011-05-10 00:00:00,SO44506,584,Heal Sports,Warehouse,North America,United States,GA,Georgia,Savannah,342,Hydrolyzed Whey Protein,Whey Protein,1lbs,Banana,Protein,5,"419,459","2097,295"
2011-05-01 00:00:00,2011-05-18 00:00:00,SO44506,584,Heal Sports,Warehouse,North America,United States,GA,Georgia,Savannah,285,TrueFit Grass-Fed Protein,Meal Replacement,2lbs,Natural,Carbs,1,"178,581","178,581"
2011-05-01 00:00:00,2011-05-10 00:00:00,SO44481,492,Lean Machines Fitness,Gym,North America,United States,CA,California,Baldwin Park,349,Isolate Whey Protein,Whey Protein,5lbs,Coconut,Protein,5,"2024,994","10124,970"
2011-05-01 00:00:00,2011-05-08 00:00:00,SO44535,136,Mindful Sports,Warehouse,North America,Canada,AB,Alberta,Calgary,328,100% Egg Protein,Egg Protein,2lbs,Capuccino,Protein,3,"419,459","1258,377"
2011-05-01 00:00:00,2011-05-21 00:00:00,SO44535,136,Mindful Sports,Warehouse,North America,Canada,AB,Alberta,Calgary,334,100% Egg Protein,Egg Protein,2lbs,Strawberry,Protein,2,"419,459","838,918"
2011-05-01 00:00:00,2011-05-15 00:00:00,SO44555,612,Monster BodyBuild,Supplement Store,North America,United States,FL,Florida,Hollywood,338,100% Egg Protein,Egg Protein,2lbs,Banana,Protein,1,"419,459","419,459"
2011-05-01 00:00:00,2011-05-22 00:00:00,SO44555,612,Monster BodyBuild,Supplement Store,North America,United States,FL,Florida,Hollywood,328,100% Egg Protein,Egg Protein,2lbs,Capuccino,Protein,5,"419,459","2097,295"
2011-05-01 00:00:00,2011-05-22 00:00:00,SO44555,612,Monster BodyBuild,Supplement Store,North America,United States,FL,Florida,Hollywood,340,100% Egg Protein,Egg Protein,2lbs,Caramel Ice Cream,Protein,1,"419,459","419,459"
2011-05-01 00:00:00,2011-05-08 00:00:00,SO44555,612,Monster BodyBuild,Supplement Store,North America,United States,FL,Florida,Hollywood,332,100% Egg Protein,Egg Protein,2lbs,Cookies,Protein,3,"419,459","1258,377"
2011-05-01 00:00:00,2011-05-14 00:00:00,SO44555,612,Monster BodyBuild,Supplement Store,North America,United States,FL,Florida,Hollywood,336,100% Egg Protein,Egg Protein,2lbs,Vanilla,Protein,1,"419,459","419,459"
2011-05-01 00:00:00,2011-05-11 00:00:00,SO44555,612,Monster BodyBuild,Supplement Store,North America,United States,FL,Florida,Hollywood,342,Hydrolyzed Whey Protein,Whey Protein,1lbs,Banana,Protein,2,"419,459","838,918"
2011-05-01 00:00:00,2011-05-11 00:00:00,SO44538,167,Monster Evolution,Supplement Store,North America,United States,CA,California,Carson,316,Hydrolyzed Whey Protein,Whey Protein,2lbs,Peanut Butter,Protein,3,"874,794","2624,382"
2011-05-01 00:00:00,2011-05-20 00:00:00,SO44488,206,Monster Planned,Supplement Store,North America,United States,NC,North Carolina,Winston-Salem,232,Long-Sleeve Logo Jersey,Jerseys,L,Red,Clothing,2,"28,840","57,681"
2011-05-01 00:00:00,2011-05-12 00:00:00,SO44492,697,Monster Progress,Supplement Store,North America,United States,UT,Utah,Tooele,350,Hydrolyzed Whey Protein,Whey Protein,5lbs,Caramel Ice Cream,Protein,4,"2024,994","8099,976"
2011-05-01 00:00:00,2011-05-13 00:00:00,SO44523,73,Monster Slim,Supplement Store,North America,United States,WA,Washington,North Bend,344,Hydrolyzed Whey Protein,Whey Protein,5lbs,Capuccino,Protein,5,"2039,994","10199,970"
2011-05-01 00:00:00,2011-05-08 00:00:00,SO44486,318,Monster Steel,Supplement Store,North America,Canada,BC,British Columbia,Victoria,340,100% Egg Protein,Egg Protein,2lbs,Caramel Ice Cream,Protein,1,"419,459","419,459"
2011-05-01 00:00:00,2011-05-17 00:00:00,SO44551,385,Monster Superior,Supplement Store,North America,United States,CA,California,Gilroy,212,Opti-Women Multivitamin,Vitamins,60 Capsules,NA,Vitamins,4,"20,187","80,746"
2011-05-01 00:00:00,2011-05-19 00:00:00,SO44556,309,Monsterio,Supplement Store,North America,United States,TX,Texas,Houston,351,Isolate Whey Protein,Whey Protein,5lbs,Cookies,Protein,2,"2024,994","4049,988"
2011-05-01 00:00:00,2011-05-18 00:00:00,SO44517,527,Nutrition Capacity,Supplement Store,North America,United States,CO,Colorado,Parker,235,Long-Sleeve Logo Jersey,Jerseys,XL,Red,Clothing,2,"28,840","57,681"
2011-05-01 00:00:00,2011-05-14 00:00:00,SO44544,312,Nutrition Life,Supplement Store,North America,United States,CA,California,Culver City,344,Hydrolyzed Whey Protein,Whey Protein,5lbs,Capuccino,Protein,2,"2039,994","4079,988"
2011-05-01 00:00:00,2011-05-14 00:00:00,SO44509,328,Nutrition Strong,Supplement Store,North America,United States,TX,Texas,San Antonio,328,100% Egg Protein,Egg Protein,2lbs,Capuccino,Protein,4,"419,459","1677,836"
2011-05-01 00:00:00,2011-05-17 00:00:00,SO44509,328,Nutrition Strong,Supplement Store,North America,United States,TX,Texas,San Antonio,319,Hydrolyzed Whey Protein,Whey Protein,2lbs,Chocolate,Protein,3,"874,794","2624,382"
2011-05-01 00:00:00,2011-05-21 00:00:00,SO44550,364,Nutrition Way,Supplement Store,North America,United States,MO,Missouri,Ferguson,310,Hydrolyzed Whey Protein,Whey Protein,5lbs,Chocolate,Protein,2,"2146,962","4293,924"
2011-05-01 00:00:00,2011-05-20 00:00:00,SO44521,240,Nutritopedia,Supplement Store,North America,United States,CA,California,Orange,330,Blended Protein,Blended Protein,2lbs,Coconut,Protein,2,"419,459","838,918"
2011-05-01 00:00:00,2011-05-22 00:00:00,SO44493,531,Sky Gym,Gym,North America,United States,FL,Florida,Vero Beach,232,Long-Sleeve Logo Jersey,Jerseys,L,Red,Clothing,3,"28,840","86,521"
2011-05-01 00:00:00,2011-05-22 00:00:00,SO44525,569,Sportsman Department,Warehouse,North America,Canada,ON,Ontario,Nepean,338,100% Egg Protein,Egg Protein,2lbs,Banana,Protein,2,"419,459","838,918"
2011-05-01 00:00:00,2011-05-20 00:00:00,SO44525,569,Sportsman Department,Warehouse,North America,Canada,ON,Ontario,Nepean,328,100% Egg Protein,Egg Protein,2lbs,Capuccino,Protein,3,"419,459","1258,377"
2011-05-01 00:00:00,2011-05-08 00:00:00,SO44525,569,Sportsman Department,Warehouse,North America,Canada,ON,Ontario,Nepean,332,100% Egg Protein,Egg Protein,2lbs,Cookies,Protein,4,"419,459","1677,836"
2011-05-01 00:00:00,2011-05-11 00:00:00,SO44525,569,Sportsman Department,Warehouse,North America,Canada,ON,Ontario,Nepean,334,100% Egg Protein,Egg Protein,2lbs,Strawberry,Protein,2,"419,459","838,918"
2011-05-01 00:00:00,2011-05-19 00:00:00,SO44525,569,Sportsman Department,Warehouse,North America,Canada,ON,Ontario,Nepean,342,Hydrolyzed Whey Protein,Whey Protein,1lbs,Banana,Protein,4,"419,459","1677,836"
2011-05-01 00:00:00,2011-05-16 00:00:00,SO44518,278,Storeadri,Warehouse,North America,United States,FL,Florida,Orlando,215,Women Multivitamin,Vitamins,120 Capsules,NA,Vitamins,3,"20,187","60,560"
2011-05-01 00:00:00,2011-05-09 00:00:00,SO44530,623,Storenest,Warehouse,North America,United States,MN,Minnesota,Minneapolis,223,Men's 3/4 Leggings,Vests,M,Black,Clothing,12,"5,014","60,163"
2011-05-01 00:00:00,2011-05-21 00:00:00,SO44540,469,Strength Store,Warehouse,North America,United States,WA,Washington,Chehalis,212,Opti-Women Multivitamin,Vitamins,60 Capsules,NA,Vitamins,2,"20,187","40,373"
2011-05-01 00:00:00,2011-05-13 00:00:00,SO44566,40,Supplements Advanced,Supplement Store,North America,United States,TX,Texas,Laredo,347,Hydrolyzed Whey Protein,Whey Protein,5lbs,Banana,Protein,2,"2039,994","4079,988"
2011-05-01 00:00:00,2011-05-16 00:00:00,SO44496,191,Supplements Challenge,Supplement Store,North America,Canada,ON,Ontario,Toronto,338,100% Egg Protein,Egg Protein,2lbs,Banana,Protein,2,"419,459","838,918"
2011-05-01 00:00:00,2011-05-20 00:00:00,SO44496,191,Supplements Challenge,Supplement Store,North America,Canada,ON,Ontario,Toronto,328,100% Egg Protein,Egg Protein,2lbs,Capuccino,Protein,1,"419,459","419,459"
2011-05-01 00:00:00,2011-05-19 00:00:00,SO44496,191,Supplements Challenge,Supplement Store,North America,Canada,ON,Ontario,Toronto,340,100% Egg Protein,Egg Protein,2lbs,Caramel Ice Cream,Protein,1,"419,459","419,459"
2011-05-01 00:00:00,2011-05-12 00:00:00,SO44496,191,Supplements Challenge,Supplement Store,North America,Canada,ON,Ontario,Toronto,332,100% Egg Protein,Egg Protein,2lbs,Cookies,Protein,1,"419,459","419,459"
2011-05-01 00:00:00,2011-05-17 00:00:00,SO44496,191,Supplements Challenge,Supplement Store,North America,Canada,ON,Ontario,Toronto,336,100% Egg Protein,Egg Protein,2lbs,Vanilla,Protein,3,"419,459","1258,377"
2011-05-01 00:00:00,2011-05-08 00:00:00,SO44496,191,Supplements Challenge,Supplement Store,North America,Canada,ON,Ontario,Toronto,315,Hydrolyzed Whey Protein,Whey Protein,2lbs,Vanilla,Protein,4,"874,794","3499,176"
2011-05-01 00:00:00,2011-05-16 00:00:00,SO44570,218,Supplements Jog,Supplement Store,North America,United States,WA,Washington,Longview,328,100% Egg Protein,Egg Protein,2lbs,Capuccino,Protein,2,"419,459","838,918"
2011-05-01 00:00:00,2011-05-10 00:00:00,SO44570,218,Supplements Jog,Supplement Store,North America,United States,WA,Washington,Longview,262,PRO Weight Gainer,Gainer,1lbs,Cookies,Carbs,3,"183,938","551,815"
2011-05-01 00:00:00,2011-05-12 00:00:00,SO44563,433,Supplements Nutritious,Supplement Store,North America,United States,WA,Washington,Lacey,311,Hydrolyzed Whey Protein,Whey Protein,5lbs,Peanut Butter,Protein,4,"2146,962","8587,848"
2011-05-01 00:00:00,2011-05-15 00:00:00,SO44528,346,Supplements Samsonite,Supplement Store,North America,United States,IL,Illinois,Moline,346,Isolate Whey Protein,Whey Protein,5lbs,Chocolate,Protein,6,"2039,994","12239,964"
2011-05-01 00:00:00,2011-05-08 00:00:00,SO44515,107,Through Christ Fit,Gym,North America,United States,MA,Massachusetts,Randolph,328,100% Egg Protein,Egg Protein,2lbs,Capuccino,Protein,4,"419,459","1677,836"
2011-05-01 00:00:00,2011-05-14 00:00:00,SO44515,107,Through Christ Fit,Gym,North America,United States,MA,Massachusetts,Randolph,332,100% Egg Protein,Egg Protein,2lbs,Cookies,Protein,2,"419,459","838,918"
2011-05-01 00:00:00,2011-05-10 00:00:00,SO44505,384,Vita Department,Warehouse,North America,United States,CA,California,San Ysidro,347,Hydrolyzed Whey Protein,Whey Protein,5lbs,Banana,Protein,2,"2039,994","4079,988"
2011-05-01 00:00:00,2011-05-11 00:00:00,SO44562,45,Warehouseverse,Warehouse,North America,United States,TN,Tennessee,La Vergne,338,100% Egg Protein,Egg Protein,2lbs,Banana,Protein,2,"419,459","838,918"
2011-05-01 00:00:00,2011-05-14 00:00:00,SO44533,317,Workout Sports,Warehouse,North America,Canada,BC,British Columbia,Burnaby,262,PRO Weight Gainer,Gainer,1lbs,Cookies,Carbs,2,"183,938","367,876"
2011-05-31 00:00:00,2011-06-12 00:00:00,SO44778,575,Ability Sports,Warehouse,North America,United States,OH,Ohio,Cincinnati,324,Blended Protein,Blended Protein,2lbs,Chocolate,Protein,2,"419,459","838,918"
2011-05-31 00:00:00,2011-06-09 00:00:00,SO44762,293,Brawn Department,Warehouse,North America,United States,UT,Utah,Park City,215,Women Multivitamin,Vitamins,120 Capsules,NA,Vitamins,9,"20,187","181,679"
2011-05-31 00:00:00,2011-06-15 00:00:00,SO44757,581,Departtastic,Warehouse,North America,United States,NM,New Mexico,Rio Rancho,345,Hydrolyzed Whey Protein,Whey Protein,5lbs,Strawberry,Protein,4,"2039,994","8159,976"
2011-05-31 00:00:00,2011-06-16 00:00:00,SO44777,366,Ensure Sports,Warehouse,North America,United States,CA,California,City Of Commerce,350,Hydrolyzed Whey Protein,Whey Protein,5lbs,Caramel Ice Cream,Protein,6,"2024,994","12149,964"
2011-05-31 00:00:00,2011-06-21 00:00:00,SO44797,54,Factory Store,Warehouse,North America,United States,NY,New York,Melville,315,Hydrolyzed Whey Protein,Whey Protein,2lbs,Vanilla,Protein,5,"874,794","4373,970"
2011-05-31 00:00:00,2011-06-21 00:00:00,SO44797,54,Factory Store,Warehouse,North America,United States,NY,New York,Melville,272,PRO Weight Gainer,Gainer,1lbs,Banana,Carbs,5,"183,938","919,691"
2011-05-31 00:00:00,2011-06-21 00:00:00,SO44767,453,Fit Pro West,Gym,North America,United States,WI,Wisconsin,Milwaukee,347,Hydrolyzed Whey Protein,Whey Protein,5lbs,Banana,Protein,3,"2039,994","6119,982"
2011-05-31 00:00:00,2011-06-10 00:00:00,SO44768,647,Habit Sports,Warehouse,North America,United States,TX,Texas,Arlington,232,Long-Sleeve Logo Jersey,Jerseys,L,Red,Clothing,6,"28,840","173,042"
2011-05-31 00:00:00,2011-06-11 00:00:00,SO44750,678,Haven Sports,Warehouse,North America,Canada,ON,Ontario,Toronto,220,Platinum Multivitamin For Her,Vitamins,90 Tablets,NA,Vitamins,3,"20,187","60,560"
2011-05-31 00:00:00,2011-06-17 00:00:00,SO44752,114,Iron Religion,Gym,North America,United States,CA,California,San Francisco,315,Hydrolyzed Whey Protein,Whey Protein,2lbs,Vanilla,Protein,4,"874,794","3499,176"
2011-05-31 00:00:00,2011-06-09 00:00:00,SO44765,156,Jazzy Moves,Gym,North America,Canada,QC,Quebec,Montreal,328,100% Egg Protein,Egg Protein,2lbs,Capuccino,Protein,1,"419,459","419,459"
2011-05-31 00:00:00,2011-06-20 00:00:00,SO44765,156,Jazzy Moves,Gym,North America,Canada,QC,Quebec,Montreal,332,100% Egg Protein,Egg Protein,2lbs,Cookies,Protein,2,"419,459","838,918"
2011-05-31 00:00:00,2011-06-14 00:00:00,SO44780,222,Monster Minotaur,Supplement Store,North America,United States,CO,Colorado,Denver,270,PRO Weight Gainer,Gainer,1lbs,Vanilla,Carbs,3,"183,938","551,815"
2011-05-31 00:00:00,2011-06-16 00:00:00,SO44760,473,Monster Samurai,Supplement Store,North America,United States,AZ,Arizona,Phoenix,272,PRO Weight Gainer,Gainer,1lbs,Banana,Carbs,3,"183,938","551,815"
2011-05-31 00:00:00,2011-06-21 00:00:00,SO44771,91,Nutrition Anatomy,Supplement Store,North America,United States,OR,Oregon,Beaverton,313,Hydrolyzed Whey Protein,Whey Protein,5lbs,Cookies,Protein,5,"2146,962","10734,810"
2011-05-31 00:00:00,2011-06-21 00:00:00,SO44801,170,Nutrition Anatomy,Supplement Store,North America,United States,TN,Tennessee,Memphis,253,PRO Weight Gainer,Gainer,1lbs,Chocolate,Carbs,2,"178,581","357,162"
2011-05-31 00:00:00,2011-06-12 00:00:00,SO44749,155,Nutrition Bigger,Supplement Store,North America,Canada,ON,Ontario,Toronto,223,Men's 3/4 Leggings,Vests,M,Black,Clothing,8,"5,187","41,492"
2011-05-31 00:00:00,2011-06-16 00:00:00,SO44772,579,Nutrition Evolution,Supplement Store,North America,United States,MN,Minnesota,Branch,330,Blended Protein,Blended Protein,2lbs,Coconut,Protein,3,"419,459","1258,377"
